300,(-0.011898115411604265+0j),-0.2838524541881129
301,(-0.07233265991599228+0j),-1.2194011547837966
302,(-0.13853433192027698+0j),-2.0737005860739397
305,(-0.13215092400862438+0j),-1.1706934066372423
306,(-0.02195907065690281+0j),-0.9032814192574139
307,(-0.10719091126911989+0j),-0.8073305859653034
308,(-0.7705173213402287+0j),-0.026236621934029238
309,(-0.1469990566424102+0j),-0.13169922021257194
310,(-0.051593367312938884+0j),-0.035164591462618404
311,(-0.007124649921395323+0j),-3.801287883247889
312,(-1.3512252197647083+0j),-1.7819606765568978
313,(-0.12607769073773806+0j),-0.16821935302545563
314,(-0.03724979178410839+0j),-0.40134492300073366
315,(-0.18772803292094561+0j),-1.6817928502216997
316,(-0.10152414002528416+0j),-0.012640162924775376
317,(-0.19828189221039577+0j),-0.5400827020599308
318,(-0.006843187486943963+0j),-4.306386353027563
319,(-0.005859863820795125+0j),-1.603766971728846
320,(-0.2641874371180296+0j),-0.2319518521271602
321,(-0.014030439990984881+0j),-0.18121482716565418
322,(-0.2674192832814798+0j),-0.8161510046539378
323,(-0.014268306204212168+0j),-1.4384728731452825
324,(-0.00034164811092654703+0j),-1.4531367382524976
325,(-0.06324512066535473+0j),-0.7470546821259777
326,(-0.1376214983946042+0j),-0.31555217395193585
327,(-0.1332334954341523+0j),-0.5698537629195204
328,(-0.6335555180225813+0j),-0.19219170875838681
329,(-0.015013856201535598+0j),-0.3666925290285589
330,(-0.5802810402525651+0j),-1.7980598243693586
331,(-0.0006208981896897127+0j),-1.6686008674475221
332,(-0.01524266757496181+0j),-0.13510668303188622
333,(-0.301896113334299+0j),-0.027759731014222955
334,(-0.03411359136402132+0j),-0.644786728393707
335,(-0.14916247449538603+0j),-0.5536794014848315
336,(-0.22539291526937952+0j),-1.2981124980701537
337,(-0.022272922169650676+0j),-0.1804340610279732
338,(-0.004602199980922799+0j),-0.8445395221092653
339,(-0.3661624764067431+0j),-0.8881730986453613
340,(-0.06940784415024+0j),-0.09115540189387836
341,(-0.10555444059735866+0j),-0.22632580343079814
342,(-0.31819225791548367+0j),-0.5296085143200142
343,(-0.12631811752055838+0j),-0.0031347580687728217
344,(-0.04501991813214836+0j),-0.43028650305773397
345,(-0.030719121383772315+0j),-0.7003629084422658
346,(-0.14312750363738802+0j),-0.054750704248693015
347,(-0.07158157963994771+0j),-0.3756634062107395
348,(-0.09129593480534481+0j),-0.11730956023632398
349,(-0.24138964009125818+0j),-0.6322366432856565
350,(-0.32652237724724525+0j),-1.1188791637827122
351,(-0.023202297159691167+0j),-0.494732982845886
352,(-0.09916222999455325+0j),-0.015058447143162323
353,(-0.11625650570724338+0j),-0.5875711843093203
354,(-0.032655879780053104+0j),-0.10512775118933594
355,(-0.1228129675445459+0j),-0.2988977725406234
356,(-0.002571463412220876+0j),-0.11049285425083037
357,(-0.6920728035176605+0j),-0.025269506009238447
358,(-0.4004565637908531+0j),-0.46049396266446013
359,(-0.027330935979676875+0j),-0.21636771103705765
360,(-0.08901683211612514+0j),-0.5430696253175714
361,(-0.7591351365978969+0j),-0.2819871502662241
362,(-0.3204770309938843+0j),-0.3839066092745736
363,(-0.026159474191364877+0j),-1.9491104806256154
364,(-0.18948372083659798+0j),-0.0677420425991503
365,(-1.2358997504457059+0j),-0.10559774494634643
366,(-0.10191783448294285+0j),-1.3348266981673298
367,(-0.266028759018081+0j),-0.26647995099484484
368,(-0.0068397188389795315+0j),-1.3579094213365805
369,(-0.6034623939951467+0j),-1.4675908573800114
370,(-0.15072329875898569+0j),-0.3389483599596502
371,(-0.37555336476910495+0j),-0.3555506146995109
372,(-0.13736993259023456+0j),-0.27028852361450884
373,(-0.07883359230014189+0j),-0.25398187620796053
374,(-0.055674479222633+0j),-0.10547289978620351
375,(-0.12222909766392723+0j),-1.446054262668703
376,(-0.1051118468097903+0j),-1.3953535693950645
377,(-0.010049723212007622+0j),-0.16208223929443974
378,(-0.28388129938169027+0j),-0.2312529383120143
379,(-0.10897585823341951+0j),-0.679949332964065
380,(-0.06897549985000084+0j),-0.7332483555589673
381,(-0.8466103217744461+0j),-0.08894818005884617
382,(-0.315245844924125+0j),-0.7128274442568098
405,(-0.7096684380860788+0j),-0.500594445693199
406,(-0.38182719221200273+0j),-1.1004424228300504
407,(-0.02166865273224218+0j),-0.13027006343863512
408,(-0.2722893068701432+0j),-1.1217205057249413
409,(-0.05433505029460438+0j),-0.15885815314557997
410,(-0.03371327776730739+0j),-0.08053587134855812
411,(-0.044418760014110804+0j),-0.03472135736741353
412,(-0.019814302091935042+0j),-0.17880451538042502
413,(-0.07693438733588841+0j),-0.3325610330490922
414,(-0.05020800956529943+0j),-0.6897673725323277
415,(-1.3805430033472184+0j),-0.08514637586961765
416,(-5.665578100750756e-06+0j),-0.10166037150674424
417,(-0.0004222628221704911+0j),-0.13896792993096913
418,(-0.020879474989932083+0j),-0.16365777225426195
419,(-0.21220223875780442+0j),-0.40630035799448305
420,(-0.029044820400401967+0j),-1.5196039427225876
421,(-0.45377232985933064+0j),-0.8607242798475985
422,(-1.1779888608127729+0j),-1.034766126737199
423,(-0.43736763787879884+0j),-1.4083868046329961
424,(-0.1156549008070866+0j),-0.02909369092018945
425,(-0.0014827872092374277+0j),-0.31836118757504966
426,(-0.07133902066663392+0j),-1.5630152278369376
427,(-0.09384649017145033+0j),-1.2608522985917523
428,(-0.2007330991666821+0j),-0.016680859400816192
429,(-0.3089057873763302+0j),-1.0613054879772497
430,(-1.2011371536313873+0j),-0.28136625895712836
431,(-0.06886830238398767+0j),-1.7955137866138138
432,(-0.3032037597534265+0j),-1.9761072477191994
433,(-0.6200893691076605+0j),-1.4921103881744642
434,(-0.5049121578359049+0j),-0.3987011951566395
435,(-0.12096796450413361+0j),-1.5646785935625365
436,(-0.006694998209331146+0j),-1.5986716028115304
437,(-0.05670794024688647+0j),-0.31550872125084434
438,(-0.5088361120276589+0j),-0.2471407524412653
439,(-0.027487988614259693+0j),-0.2736226143570146
440,(-0.42145888245733437+0j),-0.09566090665526844
441,(-0.2954423478270997+0j),-0.7127529726100388
442,(-0.24687987344107254+0j),-0.8288786519406567
443,(-0.8075887755523526+0j),-0.2817359353517376
444,(-0.21323573015552671+0j),-0.2712033694913475
445,(-0.745048527827002+0j),-0.2922114290519161
446,(-0.2913588193165985+0j),-0.3364982120019813
447,(-0.05270330480434166+0j),-0.10640522664602335
448,(-0.05997626855726092+0j),-1.2931224948473485
449,(-0.16993501499100158+0j),-1.7617702193413287
450,(-0.0803793420150154+0j),-0.01082430101907686
451,(-0.21334718278764392+0j),-1.0172490166354922
452,(-0.5784319536997536+0j),-0.45457844355746907
453,(-0.0972938706412756+0j),-0.40417678103235505
454,(-0.4540954632625784+0j),-0.42889570738254706
