300,(-0.058909054769480565+0j),-0.2693247010445781
301,(-0.20420990223100552+0j),-0.5611396083245191
302,(-0.14068462952190902+0j),-2.1940188329536294
305,(-0.0508466649929421+0j),-1.7189452118187847
306,(-0.0910972487321639+0j),-0.9519609053020754
307,(-0.05942776496636309+0j),-2.033857755808947
308,(-0.7907940595423684+0j),-0.13949798758846702
309,(-0.004809201908737977+0j),-0.1977033751052188
310,(-0.0027346277511171475+0j),-0.042208934871624484
311,(-0.1281157949172635+0j),-3.4960342166777867
312,(-1.3494973389424336+0j),-1.32237895703964
313,(-0.17794624482915844+0j),-0.15541582174711538
314,(-0.0646486978386056+0j),-0.7865181719375829
315,(-0.3546885196400867+0j),-1.8248680084324276
316,(-0.08380431798986587+0j),-0.06486174880183612
317,(-0.41764414678789136+0j),-1.3611739667274714
318,(-0.0014850938576499073+0j),-3.091674955572064
319,(-0.006911132628726373+0j),-1.3206996478397424
320,(-0.3949336861972456+0j),-0.8131209816014004
321,(-0.014179296614701775+0j),-0.442985574030865
322,(-0.1516512059323344+0j),-0.30445738991574156
323,(-0.0031901788664622376+0j),-1.5182400231031328
324,(-0.07603479164803015+0j),-1.4001122078155552
325,(-0.17806841845614832+0j),-0.09420192063739037
326,(-0.003827047607153223+0j),-0.3288819601543694
327,(-0.13466217600892266+0j),-1.33499721179158
328,(-1.2103209620493838+0j),-0.1761079246774388
329,(-0.02712430499995623+0j),-1.0307498542018687
330,(-1.0909217970151708+0j),-1.3756646933841783
331,(-0.0360848369956769+0j),-4.545654959919728
332,(-0.0014285658756900885+0j),-0.10387277846837893
333,(-0.249855981402713+0j),-0.6723692897148003
334,(-0.02922951921089216+0j),-1.7081955495658872
335,(-0.14667124321857786+0j),-0.761441297569472
336,(-0.3155852566526303+0j),-1.4476732027692565
337,(-0.17693380719326188+0j),-0.779469794158523
338,(-0.0007376500533965676+0j),-1.0747810981935715
339,(-0.36338901228827275+0j),-0.7817125728035118
340,(-0.19374748567143452+0j),-1.7103569342259628
341,(-0.06823833707582072+0j),-0.32080089725334865
342,(-0.3287401030864722+0j),-0.06753757574887444
343,(-0.036623761756017906+0j),-0.0023785128506685297
344,(-0.040481458784705646+0j),-0.45844659925349146
345,(-0.025426517559310503+0j),-1.2713685353493243
346,(-0.21377692424187725+0j),-1.702958408839088
347,(-0.12436493745717063+0j),-0.896815502452551
348,(-0.10390783827641377+0j),-0.1288457082560348
349,(-0.27532645884218093+0j),-1.0603885101391182
350,(-0.4802579391778944+0j),-1.2644698260946967
351,(-0.04502715624963862+0j),-1.6394145768127424
352,(-0.0668524461522148+0j),-1.074569276936563
353,(-0.022188758865335514+0j),-0.5245222957677803
354,(-0.02063608119938491+0j),-0.06989593197398188
355,(-0.03130704871546249+0j),-0.12133942555559475
356,(-0.06410517270414147+0j),-0.23836705407775516
357,(-0.7060335240851899+0j),-0.08178338375242798
358,(-0.31374479368496716+0j),-0.6528372268796404
359,(-0.03921716993989708+0j),-0.39327660334114106
360,(-0.06169944754297267+0j),-0.14212680847690076
361,(-1.046160251622961+0j),-0.33620958786678945
362,(-0.2145855332489595+0j),-0.13400418994199154
363,(-0.05507632698874836+0j),-1.732911465232152
364,(-0.3587281530226843+0j),-0.07015521058652088
365,(-0.21486415041782278+0j),-0.20016647377506663
366,(-1.7820704927620691e-09+0j),-1.262095735967663
367,(-0.06918444164426242+0j),-0.23475198101592037
368,(-0.007242145739179561+0j),-1.304667798080594
369,(-0.516669506038901+0j),-1.5469174246090778
370,(-0.21648909232601404+0j),-0.12078286616145338
371,(-0.03877447025923353+0j),-0.3208803969825477
372,(-0.49040701144680143+0j),-0.8843147735946632
373,(-0.09766082957810869+0j),-0.8250797182696065
374,(-0.07344980616478235+0j),-0.1428054311613838
375,(-0.09908563809977482+0j),-1.3390674883103972
376,(-0.29878961641420015+0j),-1.3680243757886976
377,(-0.028250378676891962+0j),-0.11628734010092298
378,(-0.3411379390839236+0j),-0.22310714873454351
379,(-0.2719243121790368+0j),-0.9275433614654738
380,(-0.3431782115786464+0j),-1.1049215499517815
381,(-0.5438222934550889+0j),-0.05405088550134949
382,(-0.49371086528642383+0j),-1.3393130500872765
383,(-0.6172344711991486+0j),-0.04831570721659198
384,(-0.02356005608562316+0j),-0.319285778443572
385,(-0.291641137417172+0j),-0.07900628160238449
386,(-0.6945126274419531+0j),-0.0746813555467227
387,(-0.05253823551487324+0j),-0.7443756054958774
388,(-0.6629667646647228+0j),-1.1633132800148402
389,(-0.00026670105004451887+0j),-0.006878500371078293
390,(-1.106643024448841+0j),-1.5273432524350283
391,(-0.13256596481131927+0j),-0.2906227362315564
392,(-0.26290658524732846+0j),-0.41848931555882674
405,(-0.7119860746395987+0j),-0.8616666608990062
406,(-0.4102701421507907+0j),-1.082801953412456
407,(-0.06341148656971078+0j),-0.08230683422992757
408,(-0.6061933676643667+0j),-1.240268263575813
409,(-0.045163766251224806+0j),-1.226277409135131
410,(-0.15272356611436833+0j),-0.7249791017018185
411,(-0.051049250317433736+0j),-0.016042875130959172
412,(-0.00012190726503741183+0j),-0.04761275018985281
413,(-0.07038035859969173+0j),-0.7242394859842519
414,(-0.035271259823694535+0j),-0.2431133546052379
415,(-1.298054645230368+0j),-0.08703294358413202
416,(-0.0063941153050263546+0j),-0.9494973150505268
417,(-0.14291836523000814+0j),-0.3398616464141905
418,(-0.00314446918346538+0j),-0.2661951164271923
419,(-0.04516479027626646+0j),-1.7029701287423848
420,(-0.017552630560653905+0j),-1.2072111990058763
421,(-0.0039526283892034365+0j),-1.6236537565388116
422,(-1.211976154323198+0j),-0.5225444332287674
423,(-0.4398298598000236+0j),-2.511725000831215
424,(-0.441666434989892+0j),-0.48535288430328266
425,(-0.12751775389506406+0j),-0.7628399398956891
426,(-0.03810863844209957+0j),-1.7762819769519373
427,(-0.8460453573864624+0j),-1.1748205103541782
428,(-0.1817915885456276+0j),-0.5589177452644642
429,(-0.2285827973925667+0j),-0.7758759002907203
430,(-0.5533505876281816+0j),-0.3132710906639375
431,(-0.005808835031345045+0j),-2.045181307437938
432,(-0.13224033083923725+0j),-1.9794496507667727
